rio,estacion,municipio,estado,fecha,caudal_m3s
Amaime,Amaime,El Cerrito,Activa,2015-02-28,0.57
Amaime,Amaime,El Cerrito,Activa,2015-03-01,0.42
Amaime,Amaime,El Cerrito,Activa,2015-03-02,0.3
Amaime,Amaime,El Cerrito,Activa,2015-03-03,0.84
Amaime,Amaime,El Cerrito,Activa,2015-03-04,1.03
Amaime,Amaime,El Cerrito,Activa,2015-03-05,1.4
Amaime,Amaime,El Cerrito,Activa,2015-03-06,1.03
Amaime,Amaime,El Cerrito,Activa,2015-03-07,1.03
Amaime,Amaime,El Cerrito,Activa,2015-03-08,0.88
Amaime,Amaime,El Cerrito,Activa,2015-03-09,0.72
Amaime,Amaime,El Cerrito,Activa,2015-03-10,0.57
Amaime,Amaime,El Cerrito,Activa,2015-03-11,0.76
Amaime,Amaime,El Cerrito,Activa,2015-03-12,0.6
Amaime,Amaime,El Cerrito,Activa,2015-03-13,0.79
Amaime,Amaime,El Cerrito,Activa,2015-03-14,0.72
Amaime,Amaime,El Cerrito,Activa,2015-03-15,0.79
Amaime,Amaime,El Cerrito,Activa,2015-03-16,3.35
Amaime,Amaime,El Cerrito,Activa,2015-03-17,9.86
Amaime,Amaime,El Cerrito,Activa,2015-03-18,9.24
Amaime,Amaime,El Cerrito,Activa,2015-03-19,3.22
Amaime,Amaime,El Cerrito,Activa,2015-03-20,1.72
Amaime,Amaime,El Cerrito,Activa,2015-03-21,1.35
Amaime,Amaime,El Cerrito,Activa,2015-03-22,0.88
Amaime,Amaime,El Cerrito,Activa,2015-03-23,0.64
Amaime,Amaime,El Cerrito,Activa,2015-03-24,0.45
Amaime,Amaime,El Cerrito,Activa,2015-03-25,0.6
Amaime,Amaime,El Cerrito,Activa,2015-03-26,1.24
Amaime,Amaime,El Cerrito,Activa,2015-03-27,2.16
Amaime,Amaime,El Cerrito,Activa,2015-03-28,1.98
Amaime,Amaime,El Cerrito,Activa,2015-03-29,1.98
Amaime,Amaime,El Cerrito,Activa,2015-03-30,1.51
Amaime,Amaime,El Cerrito,Activa,2015-03-31,2.38
Amaime,Amaime,El Cerrito,Activa,2015-04-01,4.3
Amaime,Amaime,El Cerrito,Activa,2015-04-02,2.16
Amaime,Amaime,El Cerrito,Activa,2015-04-03,2.24
Amaime,Amaime,El Cerrito,Activa,2015-04-04,1.83
Amaime,Amaime,El Cerrito,Activa,2015-04-05,2.24
Amaime,Amaime,El Cerrito,Activa,2015-04-06,1.14
Amaime,Amaime,El Cerrito,Activa,2015-04-07,0.79
Amaime,Amaime,El Cerrito,Activa,2015-04-08,0.6
Amaime,Amaime,El Cerrito,Activa,2015-04-09,0.68
Amaime,Amaime,El Cerrito,Activa,2015-04-10,0.72
Amaime,Amaime,El Cerrito,Activa,2015-04-11,0.49
Amaime,Amaime,El Cerrito,Activa,2015-04-12,0.42
Amaime,Amaime,El Cerrito,Activa,2015-04-13,0.49
Amaime,Amaime,El Cerrito,Activa,2015-04-14,1.62
Amaime,Amaime,El Cerrito,Activa,2015-04-15,1.24
Amaime,Amaime,El Cerrito,Activa,2015-04-16,2.05
Amaime,Amaime,El Cerrito,Activa,2015-04-17,14.56
Amaime,Amaime,El Cerrito,Activa,2015-04-18,5.63
Amaime,Amaime,El Cerrito,Activa,2015-04-19,1.87
Amaime,Amaime,El Cerrito,Activa,2015-04-20,0.81
Amaime,Amaime,El Cerrito,Activa,2015-04-21,1.03
Amaime,Amaime,El Cerrito,Activa,2015-04-22,1.14
Amaime,Amaime,El Cerrito,Activa,2015-04-23,1.24
Amaime,Amaime,El Cerrito,Activa,2015-04-24,3.66
Amaime,Amaime,El Cerrito,Activa,2015-04-25,9.19
Amaime,Amaime,El Cerrito,Activa,2015-04-26,11.89
Amaime,Amaime,El Cerrito,Activa,2015-04-27,4.77
Amaime,Amaime,El Cerrito,Activa,2015-04-28,2.68
Amaime,Amaime,El Cerrito,Activa,2015-04-29,5.53
Amaime,Amaime,El Cerrito,Activa,2015-04-30,3.12
Amaime,Amaime,El Cerrito,Activa,2015-05-01,1.4
Amaime,Amaime,El Cerrito,Activa,2015-05-02,1.51
Amaime,Amaime,El Cerrito,Activa,2015-05-03,1.62
Amaime,Amaime,El Cerrito,Activa,2015-05-04,1.4
Amaime,Amaime,El Cerrito,Activa,2015-05-05,1.51
Amaime,Amaime,El Cerrito,Activa,2015-05-06,1.62
Amaime,Amaime,El Cerrito,Activa,2015-05-07,0.57
Amaime,Amaime,El Cerrito,Activa,2015-05-08,0.42
Amaime,Amaime,El Cerrito,Activa,2015-05-09,0.11
Amaime,Amaime,El Cerrito,Activa,2015-05-10,0.57
Amaime,Amaime,El Cerrito,Activa,2015-05-11,0.42
Amaime,Amaime,El Cerrito,Activa,2015-05-12,0.49
Amaime,Amaime,El Cerrito,Activa,2015-05-13,0.34
Amaime,Amaime,El Cerrito,Activa,2015-05-14,0.42
Amaime,Amaime,El Cerrito,Activa,2015-05-15,0.79
Amaime,Amaime,El Cerrito,Activa,2015-05-16,0.72
Amaime,Amaime,El Cerrito,Activa,2015-05-17,0.64
Amaime,Amaime,El Cerrito,Activa,2015-05-18,0.57
Amaime,Amaime,El Cerrito,Activa,2015-05-19,0.64
Amaime,Amaime,El Cerrito,Activa,2015-05-20,1.05
Amaime,Amaime,El Cerrito,Activa,2015-05-21,3.93
Amaime,Amaime,El Cerrito,Activa,2015-05-22,5.81
Amaime,Amaime,El Cerrito,Activa,2015-05-23,2.15
Amaime,Amaime,El Cerrito,Activa,2015-05-24,0.64
Amaime,Amaime,El Cerrito,Activa,2015-05-25,0.76
Amaime,Amaime,El Cerrito,Activa,2015-05-26,1.3
Amaime,Amaime,El Cerrito,Activa,2015-05-27,3.12
Amaime,Amaime,El Cerrito,Activa,2015-05-28,15.81
Amaime,Amaime,El Cerrito,Activa,2015-05-29,7.75
Amaime,Amaime,El Cerrito,Activa,2015-05-30,6.02
Amaime,Amaime,El Cerrito,Activa,2015-05-31,0.84
Amaime,Amaime,El Cerrito,Activa,2015-06-01,8.19
Amaime,Amaime,El Cerrito,Activa,2015-06-02,10.83
Amaime,Amaime,El Cerrito,Activa,2015-06-03,47.61
Amaime,Amaime,El Cerrito,Activa,2015-06-04,22.48
Amaime,Amaime,El Cerrito,Activa,2015-06-05,10.36
Amaime,Amaime,El Cerrito,Activa,2015-06-06,5.41
Amaime,Amaime,El Cerrito,Activa,2015-06-07,4.38
Amaime,Amaime,El Cerrito,Activa,2015-06-08,4.47
Amaime,Amaime,El Cerrito,Activa,2015-06-09,4.47
Amaime,Amaime,El Cerrito,Activa,2015-06-10,3.26
Amaime,Amaime,El Cerrito,Activa,2015-06-11,2.53
Amaime,Amaime,El Cerrito,Activa,2015-06-12,2.09
Amaime,Amaime,El Cerrito,Activa,2015-06-13,1.83
Amaime,Amaime,El Cerrito,Activa,2015-06-14,1.62
Amaime,Amaime,El Cerrito,Activa,2015-06-15,9.19
Amaime,Amaime,El Cerrito,Activa,2015-06-16,1.03
Amaime,Amaime,El Cerrito,Activa,2015-06-17,0.88
Amaime,Amaime,El Cerrito,Activa,2015-06-18,0.57
Amaime,Amaime,El Cerrito,Activa,2015-06-19,5.1
Amaime,Amaime,El Cerrito,Activa,2015-06-20,38.97
Amaime,Amaime,El Cerrito,Activa,2015-06-21,9.19
Amaime,Amaime,El Cerrito,Activa,2015-06-22,8.98
Amaime,Amaime,El Cerrito,Activa,2015-06-23,18.57
Amaime,Amaime,El Cerrito,Activa,2015-06-24,14.11
Amaime,Amaime,El Cerrito,Activa,2015-06-25,11.73
Amaime,Amaime,El Cerrito,Activa,2015-06-26,11.73
Amaime,Amaime,El Cerrito,Activa,2015-06-27,8.93
Amaime,Amaime,El Cerrito,Activa,2015-06-28,7.99
Amaime,Amaime,El Cerrito,Activa,2015-06-29,3.37
Amaime,Amaime,El Cerrito,Activa,2015-06-30,3.94
Amaime,Amaime,El Cerrito,Activa,2015-07-01,3.12
Amaime,Amaime,El Cerrito,Activa,2015-07-02,2.38
Amaime,Amaime,El Cerrito,Activa,2015-07-03,1.96
Amaime,Amaime,El Cerrito,Activa,2015-07-04,1.72
Amaime,Amaime,El Cerrito,Activa,2015-07-05,1.56
Amaime,Amaime,El Cerrito,Activa,2015-07-06,1.35
Amaime,Amaime,El Cerrito,Activa,2015-07-07,0.98
Amaime,Amaime,El Cerrito,Activa,2015-07-08,0.92
Amaime,Amaime,El Cerrito,Activa,2015-07-09,2.68
Amaime,Amaime,El Cerrito,Activa,2015-07-10,2.31
Amaime,Amaime,El Cerrito,Activa,2015-07-11,1.91
Amaime,Amaime,El Cerrito,Activa,2015-07-12,1.89
Amaime,Amaime,El Cerrito,Activa,2015-07-13,1.85
Amaime,Amaime,El Cerrito,Activa,2015-07-14,3.34
Amaime,Amaime,El Cerrito,Activa,2015-07-15,8.25
Amaime,Amaime,El Cerrito,Activa,2015-07-16,4.83
Amaime,Amaime,El Cerrito,Activa,2015-07-17,3.26
Amaime,Amaime,El Cerrito,Activa,2015-07-18,1.19
Amaime,Amaime,El Cerrito,Activa,2015-07-19,0.79
Amaime,Amaime,El Cerrito,Activa,2015-07-20,0.57
Amaime,Amaime,El Cerrito,Activa,2015-07-21,0.98
Amaime,Amaime,El Cerrito,Activa,2015-07-22,0.81
Amaime,Amaime,El Cerrito,Activa,2015-07-23,5.33
Amaime,Amaime,El Cerrito,Activa,2015-07-24,6.23
Amaime,Amaime,El Cerrito,Activa,2015-07-25,2.53
Amaime,Amaime,El Cerrito,Activa,2015-07-26,2.68
Amaime,Amaime,El Cerrito,Activa,2015-07-27,2.24
Amaime,Amaime,El Cerrito,Activa,2015-07-28,1.83
Amaime,Amaime,El Cerrito,Activa,2015-07-29,0.57
Amaime,Amaime,El Cerrito,Activa,2015-07-30,0.64
Amaime,Amaime,El Cerrito,Activa,2015-07-31,0.26
Amaime,Amaime,El Cerrito,Activa,2015-08-01,3.44
Amaime,Amaime,El Cerrito,Activa,2015-08-02,3.12
Amaime,Amaime,El Cerrito,Activa,2015-08-03,1.87
Amaime,Amaime,El Cerrito,Activa,2015-08-04,0.94
Amaime,Amaime,El Cerrito,Activa,2015-08-05,0.76
Amaime,Amaime,El Cerrito,Activa,2015-08-06,0.6
Amaime,Amaime,El Cerrito,Activa,2015-08-07,0.68
Amaime,Amaime,El Cerrito,Activa,2015-08-08,0.76
Amaime,Amaime,El Cerrito,Activa,2015-08-09,0.68
Amaime,Amaime,El Cerrito,Activa,2015-08-10,0.53
Amaime,Amaime,El Cerrito,Activa,2015-08-11,1.05
Amaime,Amaime,El Cerrito,Activa,2015-08-12,1.03
Amaime,Amaime,El Cerrito,Activa,2015-08-13,0.6
Amaime,Amaime,El Cerrito,Activa,2015-08-14,12.68
Amaime,Amaime,El Cerrito,Activa,2015-08-15,12.26
Amaime,Amaime,El Cerrito,Activa,2015-08-16,11.6
Amaime,Amaime,El Cerrito,Activa,2015-08-17,11.21
Amaime,Amaime,El Cerrito,Activa,2015-08-18,8.51
Amaime,Amaime,El Cerrito,Activa,2015-08-19,6.23
Amaime,Amaime,El Cerrito,Activa,2015-08-20,4.38
Amaime,Amaime,El Cerrito,Activa,2015-08-21,2.6
Amaime,Amaime,El Cerrito,Activa,2015-08-22,1.96
Amaime,Amaime,El Cerrito,Activa,2015-08-23,1.03
Amaime,Amaime,El Cerrito,Activa,2015-08-24,0.81
Amaime,Amaime,El Cerrito,Activa,2015-08-25,10.59
Amaime,Amaime,El Cerrito,Activa,2015-08-26,4.21
