rio,tramo,estacion_aguas_arriba,estacion_aguas_abajo,km_inicio,km_fin,area_tramo_ha,area_referencia_ha,cobertura_pct,cod_cob25,clase,area_ha,pct,fuente_cana,cana_ha_uso_suelo,factor_reescalado
Rio Fraile,2,Rio Frayle - Puente Vía a Miranda,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,28.879,52.141,2336.06,2336.06,100.0,23171,Pasto cultivado arbolado,12.44,0.53,Uso_del_suelo_ZP,1965.52,1.013375
Rio Fraile,2,Rio Frayle - Puente Vía a Miranda,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,28.879,52.141,2336.06,2336.06,100.0,23172,Pasto cultivado enmalezado,4.94,0.21,Uso_del_suelo_ZP,1965.52,1.013375
Rio Fraile,2,Rio Frayle - Puente Vía a Miranda,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,28.879,52.141,2336.06,2336.06,100.0,31352,Bosque de guadua,18.70,0.80,Uso_del_suelo_ZP,1965.52,1.013375
Rio Fraile,2,Rio Frayle - Puente Vía a Miranda,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,28.879,52.141,2336.06,2336.06,100.0,32310,Vegetación secundaria o transición,72.99,3.12,Uso_del_suelo_ZP,1965.52,1.013375
Rio Fraile,2,Rio Frayle - Puente Vía a Miranda,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,28.879,52.141,2336.06,2336.06,100.0,41120,Ríos,56.05,2.40,Uso_del_suelo_ZP,1965.52,1.013375
Rio Fraile,2,Rio Frayle - Puente Vía a Miranda,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,28.879,52.141,2336.06,2336.06,100.0,41220,Estanques artificiales / reservorios,9.45,0.40,Uso_del_suelo_ZP,1965.52,1.013375
Rio Fraile,2,Rio Frayle - Puente Vía a Miranda,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,28.879,52.141,2336.06,2336.06,100.0,41221,Canal,8.02,0.34,Uso_del_suelo_ZP,1965.52,1.013375
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,11111,Zonas urbanas continuas,60.35,1.71,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,11211,Zonas urbanas discontinuas,45.92,1.30,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,12111,Otras superficies artificiales con construcción,65.88,1.87,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,12211,Otras superficies artificiales sin construcción,38.01,1.08,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,21116,Mango,2.09,0.06,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,22171,Caña de azúcar,2950.90,83.55,Hectareas_CZ,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,22181,Maíz,1.88,0.05,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,22210,Otros cultivos arbustivos plantados abiertos,7.59,0.21,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,23170,Pasto cultivado,97.12,2.75,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,23171,Pasto cultivado arbolado,6.62,0.19,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,23172,Pasto cultivado enmalezado,18.24,0.52,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,23411,Otros cultivos confinados,1.43,0.04,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,23413,Cultivos ornamentales en invernadero,8.05,0.23,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,24110,Otras asociaciones de cultivos,4.16,0.12,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,24130,Misceláneo de pastos y cultivos,10.57,0.30,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,31352,Bosque de guadua,9.31,0.26,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,32310,Vegetación secundaria o transición,62.01,1.76,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,35221,Áreas naturales desnudas,17.87,0.51,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,41120,Ríos,0.00,0.00,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,41130,Lagunas,1.26,0.04,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,41221,Canal,119.79,3.39,Uso_del_suelo_ZP,2958.36,1.013002
Rio Fraile,3,Rio Frayle - Limnigrafo CVC - caserio Brisas de Frayle,Rio Frayle - Antes Desembocadura a rio Guachal Recta Cali Palmira,52.141,80.621,3531.93,3531.93,100.0,41310,Superficies de inundación temporal,2.89,0.08,Uso_del_suelo_ZP,2958.36,1.013002
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,11111,Zonas urbanas continuas,21.76,0.80,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,11211,Zonas urbanas discontinuas,15.75,0.58,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,12111,Otras superficies artificiales con construcción,62.18,2.29,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,12211,Otras superficies artificiales sin construcción,29.75,1.09,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,21113,Guanábano,2.43,0.09,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,21114,Guayabo,9.23,0.34,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,21130,Pino,1.85,0.07,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,21210,Otros cultivos arbóreos plantados abiertos,0.80,0.03,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,21221,Misceláneo de árboles frutales,8.67,0.32,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,21230,Misceláneo de cítricos,11.42,0.42,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,22151,Vid,67.02,2.46,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,22171,Caña de azúcar,1825.85,67.12,Hectareas_CZ,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,22181,Maíz,46.57,1.71,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,23110,Otros cultivos herbáceos plantados densos,19.70,0.72,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,23131,Sorgo,45.67,1.68,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,23141,Soya,28.39,1.04,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,23170,Pasto cultivado,90.58,3.33,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,23171,Pasto cultivado arbolado,38.33,1.41,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,23172,Pasto cultivado enmalezado,11.07,0.41,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,23218,Tomate,1.13,0.04,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,23231,Maracuyá,0.78,0.03,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,24130,Misceláneo de pastos y cultivos,75.86,2.79,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,24140,Misceláneo de cultivos y espacios naturales,1.77,0.06,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,25210,Áreas de cultivo con suelo desnudo,1.18,0.04,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,31112,Bosque mixto denso bajo de tierra firme,9.79,0.36,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,31211,Bosque mixto abierto alto de tierra firme,24.45,0.90,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,31212,Bosque mixto abierto bajo de tierra firme,42.73,1.57,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,19.40,0.71,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,31351,Bosque mixto relictual,1.10,0.04,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,31352,Bosque de guadua,15.39,0.57,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,32110,Arbustal y matorral denso alto de tierra firme,9.80,0.36,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,32111,Arbustal y matorral denso bajo de tierra firme,9.87,0.36,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,32121,Arbustal y matorral denso bajo inundable (caña brava),34.64,1.27,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,32210,Arbustal y matorral abierto alto de tierra firme,20.67,0.76,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,3.41,0.13,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,32220,Arbustal y matorral abierto alto inundable,0.15,0.01,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,32221,Arbustal y matorral abierto bajo inundable,15.38,0.57,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,32310,Vegetación secundaria o transición,4.97,0.18,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,41110,Otros cuerpos de agua,2.07,0.08,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,41120,Ríos,35.95,1.32,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,41141,Meandro abandonado,15.15,0.56,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,41220,Estanques artificiales / reservorios,19.43,0.71,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,41221,Canal,13.18,0.48,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guabas,1,Rio Guabas - Antes Mina La Victoria,Rio Guabas - Antes desembocadura a Río Cauca,0.000,42.231,2720.28,2720.28,100.0,41410,Arenal,5.02,0.18,Uso_del_suelo_ZP,1940.54,1.147086
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,11211,Zonas urbanas discontinuas,5.82,0.66,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,12111,Otras superficies artificiales con construcción,6.39,0.72,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,12211,Otras superficies artificiales sin construcción,14.28,1.62,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,21130,Pino,5.74,0.65,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,21131,Pino cosechado,4.89,0.55,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,22171,Caña de azúcar,441.40,50.04,Hectareas_CZ,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,23170,Pasto cultivado,183.39,20.79,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,24110,Otras asociaciones de cultivos,9.80,1.11,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,24130,Misceláneo de pastos y cultivos,22.40,2.54,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,0.04,0.00,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,32220,Arbustal y matorral abierto alto inundable,2.69,0.31,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,32221,Arbustal y matorral abierto bajo inundable,4.27,0.48,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,32310,Vegetación secundaria o transición,11.80,1.34,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,41120,Ríos,27.44,3.11,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,1,GG1 - Después Confluencia Ríos Fraile Y Bolo,GG2 - Puente vía Yumbo-Aeropuerto,0.000,5.964,882.16,882.16,100.0,41221,Canal,141.82,16.08,Uso_del_suelo_ZP,730.64,2.908892
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,11211,Zonas urbanas discontinuas,8.91,1.21,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,12111,Otras superficies artificiales con construcción,112.37,15.21,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,12211,Otras superficies artificiales sin construcción,14.22,1.92,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,21120,Eucalipto,0.92,0.12,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,21130,Pino,0.04,0.01,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,21131,Pino cosechado,0.86,0.12,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,22171,Caña de azúcar,213.34,28.87,Hectareas_CZ,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,23170,Pasto cultivado,97.67,13.22,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,23171,Pasto cultivado arbolado,12.21,1.65,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,24130,Misceláneo de pastos y cultivos,14.35,1.94,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,25210,Áreas de cultivo con suelo desnudo,35.27,4.77,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,31112,Bosque mixto denso bajo de tierra firme,4.56,0.62,Uso_del_suelo_ZP,529.56,2.510771
Rio Guachal,2,GG2 - Puente vía Yumbo-Aeropuerto,GG3 - Rio Guachal - Antes Desembocadura a Rio Cauca,5.964,10.984,738.87,738.87,100.0,31331,Bosque mixto fragmentado con vegetación natural,4.61,0.62,Uso_del_suelo_ZP,529.56,2.510771
