FECHA,CAUDAL_M3S
2017-03-26,7.75
2017-03-27,7.78
2017-03-28,7.78
2017-03-29,7.78
2017-03-30,7.78
2017-03-31,7.78
2017-04-01,7.78
2017-04-02,7.78
2017-04-03,7.78
2017-04-04,7.78
2017-04-05,7.78
2017-04-06,7.78
2017-04-07,7.78
2017-04-08,7.78
2017-04-09,7.78
2017-04-10,7.78
2017-04-11,7.78
2017-04-12,7.78
2017-04-13,7.78
2017-04-14,7.78
2017-04-15,7.78
2017-04-16,7.78
2017-04-17,7.78
2017-04-18,7.78
2017-04-19,7.78
2017-04-20,7.27
2017-04-21,7.78
2017-04-22,7.78
2017-04-23,7.78
2017-04-24,7.78
2017-04-25,7.78
2017-04-26,7.78
2017-04-27,7.78
2017-04-28,7.78
2017-04-29,7.78
2017-04-30,7.78
2017-05-01,7.78
2017-05-02,7.78
2017-05-03,7.78
2017-05-04,7.78
2017-05-05,7.78
2017-05-06,7.78
2017-05-07,5.19
2017-05-08,7.78
2017-05-09,7.78
2017-05-10,7.78
2017-05-11,7.78
2017-05-12,7.78
2017-05-13,7.78
2017-05-14,7.78
2017-05-15,7.78
2017-05-16,7.78
2017-05-17,7.78
2017-05-18,7.78
2017-05-19,7.78
2017-05-20,7.78
2017-05-21,7.78
2017-05-22,7.78
2017-05-23,7.78
2017-05-24,7.78
2017-05-25,7.78
2017-05-26,7.78
2017-05-27,7.78
2017-05-28,7.78
2017-05-29,7.78
2017-05-30,7.78
2017-05-31,0.0
2017-06-01,7.78
2017-06-02,7.78
2017-06-03,7.78
2017-06-04,7.78
2017-06-05,7.78
2017-06-06,7.78
2017-06-07,7.78
2017-06-08,7.78
2017-06-09,7.78
2017-06-10,7.78
2017-06-11,7.78
2017-06-12,7.78
2017-06-13,7.9
2017-06-14,7.78
2017-06-15,7.78
2017-06-16,7.78
2017-06-17,7.78
2017-06-18,7.78
2017-06-19,7.78
2017-06-20,7.78
2017-06-21,7.78
2017-06-22,7.78
2017-06-23,7.78
2017-06-24,7.78
2017-06-25,7.78
2017-06-26,7.78
2017-06-27,7.78
2017-06-28,7.78
2017-06-29,7.78
2017-06-30,7.78
2017-07-01,7.78
2017-07-02,7.78
2017-07-03,7.78
2017-07-04,7.78
2017-07-05,7.78
2017-07-06,7.78
2017-07-07,7.78
2017-07-08,7.78
2017-07-09,7.78
2017-07-10,7.78
2017-07-11,7.78
2017-07-12,7.78
2017-07-13,7.78
2017-07-14,7.78
2017-07-15,7.78
2017-07-16,7.78
2017-07-17,7.78
2017-07-18,7.78
2017-07-19,7.78
2017-07-20,7.78
2017-07-21,7.78
2017-07-22,7.78
2017-07-23,7.78
2017-07-24,7.78
2017-07-25,7.78
2017-07-26,7.78
2017-07-27,7.78
2017-07-28,7.78
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,1.08
2017-08-01,5.38
2017-08-02,5.52
2017-08-03,5.52
2017-08-04,6.98
2017-08-05,7.78
2017-08-06,7.78
2017-08-07,7.78
2017-08-08,0.99
2017-08-09,1.69
2017-08-10,1.33
2017-08-11,1.44
2017-08-12,1.62
2017-08-13,1.49
2017-08-14,5.66
2017-08-15,7.78
2017-08-16,7.78
2017-08-17,7.78
2017-08-18,7.78
2017-08-19,7.78
2017-08-20,7.78
2017-08-21,7.78
2017-08-22,7.78
2017-08-23,7.78
2017-08-24,7.78
2017-08-25,7.78
2017-08-26,7.78
2017-08-27,7.78
2017-08-28,2.59
2017-08-29,7.78
2017-08-30,7.78
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,7.73
2017-09-05,2.59
2017-09-06,0.0
2017-09-07,7.54
2017-09-08,7.62
2017-09-09,7.62
2017-09-10,7.62
2017-09-11,7.62
2017-09-12,7.62
2017-09-13,7.62
2017-09-14,7.62
2017-09-15,7.67
2017-09-16,7.78
2017-09-17,7.78
2017-09-18,7.78
2017-09-19,7.73
2017-09-20,7.62
2017-09-21,7.62
2017-09-22,7.62
2017-09-23,7.14
2017-09-24,7.67
2017-09-25,7.73
2017-09-26,7.78
2017-09-27,7.78
2017-09-28,7.78
2017-09-29,7.78
2017-09-30,7.78
2017-10-01,7.78
2017-10-02,7.78
2017-10-03,7.78
2017-10-04,7.78
2017-10-05,7.78
2017-10-06,7.78
2017-10-07,7.78
2017-10-08,7.78
2017-10-09,7.78
2017-10-10,7.78
2017-10-11,7.78
2017-10-12,0.0
2017-10-13,2.59
2017-10-14,7.78
2017-10-15,7.78
2017-10-16,7.78
2017-10-17,7.75
2017-10-18,7.65
2017-10-19,7.62
2017-10-20,7.62
2017-10-21,7.46
2017-10-22,7.54
2017-10-23,7.75
2017-10-24,7.78
2017-10-25,7.78
2017-10-26,7.78
2017-10-27,7.78
2017-10-28,7.78
2017-10-29,7.78
2017-10-30,0.0
2017-11-01,7.78
2017-11-02,7.78
2017-11-03,7.78
2017-11-04,7.51
2017-11-05,7.78
2017-11-06,7.78
2017-11-07,7.78
2017-11-08,7.78
2017-11-09,2.83
2017-11-10,7.78
2017-11-11,7.78
2017-11-12,5.19
2017-11-13,7.78
2017-11-14,7.78
2017-11-15,5.19
2017-11-16,5.19
2017-11-17,0.0
2017-11-18,7.78
2017-11-19,7.78
2017-11-20,7.78
2017-11-21,7.78
2017-11-22,7.73
2017-11-23,7.78
2017-11-24,7.78
2017-11-25,7.78
2017-11-26,5.19
2017-11-27,7.78
2017-11-28,7.78
2017-11-29,1.2
2017-11-30,2.55
2017-12-01,0.69
2017-12-02,0.73
2017-12-03,1.08
2017-12-04,1.11
2017-12-05,0.98
2017-12-06,1.13
2017-12-07,1.08
2017-12-08,1.13
2017-12-09,1.13
2017-12-10,1.13
2017-12-11,1.13
2017-12-12,0.52
2017-12-13,1.02
2017-12-14,1.13
2017-12-15,1.01
2017-12-16,1.01
2017-12-17,1.15
2017-12-18,1.13
2017-12-19,1.13
2017-12-20,1.13
2017-12-21,1.13
2017-12-22,1.13
2017-12-23,1.18
2017-12-24,1.13
2017-12-25,1.15
2017-12-26,1.13
2017-12-27,1.13
2017-12-28,1.11
2018-01-01,1.06
2018-01-02,1.08
2018-01-03,1.08
2018-01-04,1.15
2018-01-05,1.13
2018-01-06,1.13
2018-01-07,1.13
2018-01-08,1.01
2018-01-09,1.13
2018-01-10,1.05
2018-01-11,1.18
2018-01-12,1.03
2018-01-13,0.96
2018-01-14,0.96
2018-01-15,0.97
2018-01-16,0.94
2018-01-17,0.99
2018-01-18,1.02
2018-01-19,1.08
2018-01-20,1.11
2018-01-21,1.06
2018-01-22,1.06
2018-01-23,1.06
2018-01-24,1.06
2018-01-25,1.06
2018-01-26,1.03
2018-01-27,1.06
2018-01-28,1.06
2018-01-29,1.03
2018-01-30,0.98
2018-01-31,1.56
2018-02-01,1.45
2018-02-02,1.2
